"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","ClusterName"
"749",8.31241501667323e-10,0.342362774574272,0.839,0.643,1.16515121288709e-05,14,"UQCR11","Monocytes"
"750",8.91188866697934e-10,0.361517464017752,0.635,0.393,1.24917943445049e-05,14,"NDUFA11","Monocytes"
"751",1.15895054169034e-09,0.33327206836722,0.448,0.235,1.62450097428735e-05,14,"OSTF1","Monocytes"
"752",1.50926217770522e-09,0.32858302000132,0.359,0.173,2.1155327944894e-05,14,"PHPT1","Monocytes"
"753",1.82584074774334e-09,0.523390754115741,0.734,0.634,2.55928097611184e-05,14,"LY6E","Monocytes"
"754",2.91528786143872e-09,0.35220993338776,0.729,0.521,4.08635899537866e-05,14,"TPM3","Monocytes"
"755",3.16645701182816e-09,0.316029962729402,0.286,0.128,4.43842279347954e-05,14,"UPP1","Monocytes"
"756",3.8794572348827e-09,0.343316853266399,0.589,0.355,5.43783520613508e-05,14,"COPE","Monocytes"
"757",5.07679010269106e-09,0.38953351025284,0.474,0.269,7.11613668694206e-05,14,"ZFP36L1","Monocytes"
"758",5.44050001589867e-09,0.30567604346384,0.344,0.165,7.62594887228517e-05,14,"HLA-DMB","Monocytes"
"759",6.85679003341867e-09,0.35282830713874,0.703,0.473,9.61116258984295e-05,14,"NDUFA13","Monocytes"
"760",7.01871770325452e-09,0.306951679607546,0.401,0.212,9.83813660465186e-05,14,"PPP1CB","Monocytes"
"761",7.39718087731551e-09,0.374484016156385,0.635,0.405,0.000103686284357332,14,"CAP1","Monocytes"
"762",8.38645350669368e-09,0.320381237862649,0.281,0.129,0.000117552918803325,14,"HM13","Monocytes"
"763",1.05265173530739e-08,0.32889499075443,0.505,0.287,0.000147550193738037,14,"ATP5B","Monocytes"
"764",1.07429582715043e-08,0.368501763160287,0.391,0.21,0.000150584046091675,14,"PRDX1","Monocytes"
"765",2.05425668306286e-08,0.332879605067502,0.724,0.565,0.000287945159264921,14,"CLIC1","Monocytes"
"766",2.27719414705102e-08,0.396417118255916,0.589,0.405,0.000319194303592141,14,"DRAP1","Monocytes"
"767",3.65487517118657e-08,0.550376144014579,0.781,0.598,0.000512303852745222,14,"HLA-DPB1","Monocytes"
"768",9.84009716115941e-08,0.346126052394696,0.385,0.221,0.00137928641907971,14,"METTL9","Monocytes"
"769",1.27043855670519e-07,0.306274633120093,0.297,0.146,0.00178077372493367,14,"BNIP2","Monocytes"
"770",1.40487854688852e-07,0.307168080682157,0.823,0.717,0.00196921825917363,14,"UQCRB","Monocytes"
"771",1.9236214011998e-07,0.34186313795401,0.62,0.404,0.00269634011806177,14,"C11orf31","Monocytes"
"772",2.68831284924603e-07,0.345104090365475,0.521,0.331,0.00376820812078816,14,"ACTR3","Monocytes"
"773",3.27066026117338e-07,0.301358094321987,0.292,0.148,0.00458448448808673,14,"EIF6","Monocytes"
"774",4.56236999569689e-07,0.326674540810294,0.641,0.453,0.00639507402296834,14,"CAPZB","Monocytes"
"775",1.13181761911867e-06,0.308288541466269,0.661,0.46,0.0158646875671864,14,"NDUFA1","Monocytes"
"776",1.30117261542074e-06,0.320271675085183,0.443,0.269,0.0182385365503525,14,"CD63","Monocytes"
"777",1.3985990712495e-06,0.302232554683797,0.651,0.432,0.0196041631817043,14,"PSMA7","Monocytes"
"778",1.56873517080415e-06,0.485589430634384,0.682,0.638,0.0219889608891618,14,"NAP1L1","Monocytes"
"779",2.43017182206789e-06,0.303331484647078,0.667,0.465,0.0340637184299256,14,"NEDD8","Monocytes"
"780",0,2.64355855066518,0.458,0.001,0,15,"CMTM5","NK cells activated"
"781",0,2.48111636404747,0.458,0.001,0,15,"SEPT5","NK cells activated"
"782",0,1.11069433308998,0.333,0.001,0,15,"GATA2","NK cells activated"
"783",1.29076559961989e-297,2.15383671854714,0.292,0.001,1.80926614098721e-293,15,"RP11-879F14.2","NK cells activated"
"784",8.34760499807555e-278,2.19557624337558,0.292,0.001,1.17008379258025e-273,15,"CLEC1B","NK cells activated"
"785",8.34760499807555e-278,1.78530108335499,0.292,0.001,1.17008379258025e-273,15,"LGALSL","NK cells activated"
"786",6.07460710577013e-272,3.08145050435269,0.5,0.004,8.51477678015799e-268,15,"PTCRA","NK cells activated"
"787",4.89772200817069e-250,2.14338271249092,0.417,0.003,6.86513693885286e-246,15,"PRKAR2B","NK cells activated"
"788",4.76777130456053e-247,1.58972954815028,0.333,0.001,6.6829850376025e-243,15,"SMOX","NK cells activated"
"789",3.83067391802507e-245,1.74722056706972,0.292,0.001,5.36945563089574e-241,15,"SH3BGRL2","NK cells activated"
"790",4.61514283064177e-245,2.97702362642602,0.458,0.003,6.46904570571057e-241,15,"GP9","NK cells activated"
"791",4.89272417738458e-220,3.80784217324423,0.625,0.008,6.85813147943997e-216,15,"SDPR","NK cells activated"
"792",2.14548803122531e-219,1.90305345062257,0.292,0.001,3.00733057336852e-215,15,"ENKUR","NK cells activated"
"793",1.00138633970133e-217,2.752715986783,0.333,0.002,1.40364323235936e-213,15,"TMEM40","NK cells activated"
"794",2.29480735839871e-209,2.34559216835417,0.333,0.002,3.21663147426747e-205,15,"HRAT92","NK cells activated"
"795",3.66751652630901e-201,3.4054460623648,0.583,0.007,5.14075791492734e-197,15,"ACRBP","NK cells activated"
"796",1.50497091014086e-198,1.76225285815734,0.292,0.001,2.10951772474444e-194,15,"TNFSF4","NK cells activated"
"797",3.59323434717126e-194,2.61442707614399,0.5,0.005,5.03663658442996e-190,15,"SPARC","NK cells activated"
"798",5.04856371801996e-189,2.51529854696883,0.417,0.004,7.07657176354857e-185,15,"C2orf88","NK cells activated"
"799",1.55964541154969e-187,1.67071616934456,0.333,0.002,2.1861549733692e-183,15,"LCN2","NK cells activated"
"800",3.46062506993046e-181,1.40237986398192,0.333,0.002,4.85075816052152e-177,15,"SCN1B","NK cells activated"
"801",2.87914603527521e-180,1.96754698017825,0.417,0.004,4.03569899764526e-176,15,"NFE2","NK cells activated"
"802",3.65719011084061e-170,2.09577980729269,0.333,0.003,5.12628337836529e-166,15,"ITGA2B","NK cells activated"
"803",1.23138458128327e-159,1.34311215925078,0.333,0.003,1.72603176758476e-155,15,"PYGL","NK cells activated"
"804",5.15656780956914e-152,2.66605863280723,0.417,0.005,7.22796109867307e-148,15,"HIST1H2BJ","NK cells activated"
"805",2.73726658509866e-147,3.55834133698332,0.542,0.009,3.83682657233279e-143,15,"TUBB1","NK cells activated"
"806",2.46845889235831e-137,2.28456279393144,0.417,0.006,3.46003882941864e-133,15,"ESAM","NK cells activated"
"807",3.18077571918219e-118,2.49783409898149,0.458,0.008,4.45849332557767e-114,15,"DAB2","NK cells activated"
"808",2.96390912347578e-111,4.21180823076865,0.542,0.013,4.15451141837599e-107,15,"PF4","NK cells activated"
"809",5.79608524074623e-108,3.77779989359503,0.542,0.013,8.12437268195399e-104,15,"GNG11","NK cells activated"
"810",1.62798903110843e-106,2.04001695752327,0.417,0.007,2.28195222490468e-102,15,"PTGS1","NK cells activated"
"811",1.04466535067585e-99,3.62991730464674,0.667,0.022,1.46430742204234e-95,15,"TSC22D1","NK cells activated"
"812",2.52760824466816e-99,1.6354986431705,0.292,0.004,3.54294847655136e-95,15,"ABCC3","NK cells activated"
"813",2.83025245634958e-99,3.39150089030833,0.458,0.01,3.9671648680652e-95,15,"RGS18","NK cells activated"
"814",1.80719898342778e-98,2.92321812645141,0.542,0.014,2.53315081507072e-94,15,"NRGN","NK cells activated"
"815",3.90170066614714e-84,2.11231131674948,0.375,0.008,5.46901382373845e-80,15,"HIST1H3H","NK cells activated"
"816",1.31600332778661e-72,1.07507875616502,0.333,0.007,1.84464186455849e-68,15,"H1F0","NK cells activated"
"817",4.85233407837517e-68,2.44129810159303,0.5,0.018,6.80151667765847e-64,15,"MPP1","NK cells activated"
"818",2.75464032621754e-67,4.68365941963114,0.542,0.022,3.86117934525913e-63,15,"PPBP","NK cells activated"
"819",2.80091904987046e-67,2.43242869963592,0.667,0.032,3.92604823220343e-63,15,"PGRMC1","NK cells activated"
"820",1.52239898912254e-57,2.72550066264681,0.375,0.012,2.13394666305307e-53,15,"AP003068.23","NK cells activated"
"821",8.6022138655285e-57,1.50479684398016,0.375,0.012,1.20577231753113e-52,15,"TPTEP1","NK cells activated"
"822",2.02995016178337e-54,3.09007201861273,0.458,0.019,2.84538114177175e-50,15,"CLU","NK cells activated"
"823",3.74304479080153e-52,0.871289897541815,0.292,0.008,5.24662588326651e-48,15,"PRSS57","NK cells activated"
"824",2.20180031000527e-46,1.95222060785214,0.375,0.015,3.08626349453438e-42,15,"RP6-159A1.4","NK cells activated"
"825",1.76093857526034e-44,2.23897891919468,0.458,0.023,2.46830760094242e-40,15,"RP11-367G6.3","NK cells activated"
"826",9.64516094854892e-40,2.76880861522019,0.417,0.022,1.3519622101581e-35,15,"MAP3K7CL","NK cells activated"
"827",1.55104151469919e-37,1.71784427006199,0.417,0.023,2.17409489115385e-33,15,"SLC40A1","NK cells activated"
"828",2.23955430252281e-36,2.37985251090955,0.5,0.035,3.13918326584622e-32,15,"RUFY1","NK cells activated"
"829",2.63080381057074e-35,3.13815711547363,0.542,0.042,3.687597701277e-31,15,"MMD","NK cells activated"
"830",2.64782373314918e-35,3.81789589183089,0.667,0.064,3.7114545267552e-31,15,"HIST1H2AC","NK cells activated"
"831",7.82316598229305e-34,0.899550652065186,0.292,0.012,1.09657317573802e-29,15,"CDK2AP1","NK cells activated"
"832",5.15277577392916e-31,1.75223117145168,0.292,0.014,7.22264580231651e-27,15,"DMTN","NK cells activated"
"833",2.56020792757367e-27,0.693454485460764,0.292,0.015,3.58864345208001e-23,15,"ETS2","NK cells activated"
"834",2.20515421039462e-25,2.14783298567131,0.458,0.041,3.09096465671014e-21,15,"FAM110A","NK cells activated"
"835",2.48443211776727e-25,1.89521896185295,0.5,0.048,3.48242849947439e-21,15,"NGFRAP1","NK cells activated"
"836",3.57353601872668e-25,1.79304340919717,0.333,0.022,5.00902543744919e-21,15,"TMEM91","NK cells activated"
"837",4.56992347228011e-25,1.7484698377772,0.458,0.042,6.40566173109502e-21,15,"PLA2G12A","NK cells activated"
"838",3.11046136159912e-24,1.29939717715347,0.417,0.034,4.35993369055349e-20,15,"GNAQ","NK cells activated"
"839",2.4622658773211e-23,1.53682993924541,0.333,0.023,3.45135808024099e-19,15,"LMNA","NK cells activated"
"840",3.79749398440871e-23,3.10587806680514,0.667,0.099,5.32294731794569e-19,15,"NCOA4","NK cells activated"
"841",1.93743063798961e-22,2.69525440881183,0.792,0.142,2.71569652527003e-18,15,"TPM4","NK cells activated"
"842",6.05292397030979e-21,1.81334110362493,0.333,0.027,8.48438352918323e-17,15,"HIST2H2BE","NK cells activated"
"843",3.0471716478782e-18,0.940348076572912,0.292,0.023,4.27122049883088e-14,15,"FHL1","NK cells activated"
"844",4.05773596618921e-18,2.179566070799,0.583,0.092,5.68772850380741e-14,15,"LIMS1","NK cells activated"
"845",1.55064256585797e-16,2.08063707506724,0.417,0.054,2.17353568456312e-12,15,"MARCH2","NK cells activated"
"846",2.91186604121215e-16,1.38367883237852,0.292,0.026,4.08156262996707e-12,15,"CORO1C","NK cells activated"
"847",7.4729410620569e-16,1.92735418163956,0.417,0.054,1.04748214866852e-11,15,"DAPP1","NK cells activated"
"848",1.01905894566037e-15,2.70510099470939,0.625,0.125,1.42841492413214e-11,15,"YWHAH","NK cells activated"
"849",3.23098173128816e-15,1.57043873016629,0.292,0.027,4.52886709274661e-11,15,"SOX4","NK cells activated"
"850",3.6553377765615e-15,1.97457374092509,0.375,0.047,5.12368696140625e-11,15,"SNN","NK cells activated"
"851",6.04751724402586e-15,3.32254153814443,0.875,0.297,8.47680492095105e-11,15,"GPX1","NK cells activated"
"852",1.55898537060299e-14,2.61498290618738,0.708,0.161,2.18522979397421e-10,15,"GSTO1","NK cells activated"
"853",1.57689803882159e-14,1.68280245170025,0.292,0.029,2.21033798101623e-10,15,"TMEM140","NK cells activated"
"854",1.80873382733385e-14,2.12060945223954,0.5,0.086,2.53530220577386e-10,15,"CARD19","NK cells activated"
"855",3.81003412414814e-14,1.44662788643561,0.417,0.057,5.34052483181844e-10,15,"SSBP2","NK cells activated"
"856",5.89737992496693e-14,1.99083766757675,0.708,0.172,8.26635744082615e-10,15,"CAPZA2","NK cells activated"
"857",2.51591781971885e-13,1.09995687442416,0.417,0.059,3.52656200789991e-09,15,"LEPROT","NK cells activated"
"858",3.87140599175348e-13,2.48798235028443,0.667,0.172,5.42654977864085e-09,15,"MAX","NK cells activated"
"859",6.42994739120863e-13,1.16231443788709,0.292,0.032,9.01285725825714e-09,15,"TUBA1C","NK cells activated"
"860",1.12480853545756e-12,1.21240490016052,0.292,0.032,1.57664412415086e-08,15,"WRB","NK cells activated"
"861",1.37767870827145e-12,1.77769893384886,0.417,0.065,1.93109224538409e-08,15,"LYL1","NK cells activated"
"862",2.83876306228542e-12,2.33754111252491,0.5,0.098,3.97909418440547e-08,15,"CTSA","NK cells activated"
"863",5.63200937537796e-12,1.80318568734293,0.417,0.073,7.89438754146728e-08,15,"PPM1A","NK cells activated"
"864",6.2835510281811e-12,1.41698821004062,0.333,0.046,8.80765347620145e-08,15,"TACC3","NK cells activated"
"865",7.0821181660139e-12,2.44229707751087,0.583,0.14,9.92700503330168e-08,15,"NT5C3A","NK cells activated"
"866",1.74582347786417e-11,1.40205099625548,0.292,0.037,2.44712076892221e-07,15,"XPNPEP1","NK cells activated"
"867",5.91671298546138e-11,1.7292248517941,0.625,0.165,8.29345659172121e-07,15,"TALDO1","NK cells activated"
"868",6.0604039837567e-11,1.06471251636592,0.292,0.038,8.49486826403177e-07,15,"MPST","NK cells activated"
"869",7.60697716939719e-11,1.89155412806015,0.458,0.094,1.0662699898344e-06,15,"ILK","NK cells activated"
"870",1.28450228046518e-10,1.42319806348863,0.292,0.04,1.80048684652805e-06,15,"MLH3","NK cells activated"
"871",1.70939421287849e-10,1.47909283537199,0.5,0.112,2.39605786819178e-06,15,"ETFA","NK cells activated"
"872",2.22756051899969e-10,2.1142302902816,0.583,0.156,3.12237157948187e-06,15,"RAB11A","NK cells activated"
"873",2.33363088621125e-10,1.53844475554507,0.5,0.11,3.27105041320231e-06,15,"CST3","NK cells activated"
"874",4.0124966989959e-10,1.90114206489852,0.917,0.533,5.62431662298255e-06,15,"TAGLN2","NK cells activated"
"875",7.65198914433151e-10,1.81013043040886,0.5,0.114,1.07257931836095e-05,15,"PDLIM1","NK cells activated"
"876",9.6827374302636e-10,1.53942286360557,1,0.969,1.35722930560005e-05,15,"FTH1","NK cells activated"
"877",1.22626440675434e-09,1.9134716728692,0.792,0.334,1.71885481894756e-05,15,"LAMTOR1","NK cells activated"
"878",3.9584630585835e-09,0.472450701321793,0.333,0.054,5.54857766921649e-05,15,"RNF130","NK cells activated"
"879",5.67973834943927e-09,0.999080879383476,0.292,0.045,7.96128924440902e-05,15,"MTFR1L","NK cells activated"
"880",6.31458162303812e-09,1.87614866028728,0.417,0.088,8.85114906101254e-05,15,"LINC00657","NK cells activated"
"881",9.40173568351725e-09,1.319679226898,0.375,0.077,0.000131784129075861,15,"INSIG1","NK cells activated"
"882",1.10702921392522e-08,1.93915812244961,0.458,0.112,0.000155172284915898,15,"RSU1","NK cells activated"
"883",1.19893074917109e-08,1.52314194405091,0.458,0.112,0.000168054123111311,15,"ADIPOR1","NK cells activated"
"884",1.53833120306972e-08,1.56931776929289,0.333,0.064,0.000215627884734283,15,"HIST1H1C","NK cells activated"
"885",1.90986452910754e-08,1.74949074367121,0.917,0.828,0.000267705711045004,15,"H3F3A","NK cells activated"
"886",2.32598961526857e-08,1.79521280815557,0.542,0.156,0.000326033964372195,15,"FERMT3","NK cells activated"
"887",3.16733307685754e-08,1.20502255580357,0.458,0.115,0.000443965077383122,15,"YWHAE","NK cells activated"
"888",4.83890556859638e-08,1.2573335358176,0.417,0.095,0.000678269393550154,15,"ARF4","NK cells activated"
"889",6.32680909739567e-08,1.61020391340885,0.708,0.33,0.000886828831181951,15,"FKBP1A","NK cells activated"
"890",8.67087174844389e-08,1.57907161892208,0.417,0.105,0.00121539609297938,15,"AKIRIN2","NK cells activated"
"891",9.26721336134803e-08,1.38481188126918,0.5,0.131,0.00129898529686015,15,"UBE2E3","NK cells activated"
"892",1.07411228526049e-07,2.8755780977784,0.542,0.196,0.00150558319024963,15,"TUBA4A","NK cells activated"
"893",1.47770736668987e-07,1.23224548586909,0.333,0.07,0.00207130241588919,15,"HEXIM1","NK cells activated"
"894",1.70912373468792e-07,1.06575377463523,0.375,0.084,0.00239567873891206,15,"RTN3","NK cells activated"
"895",1.86307795286363e-07,1.78337605187705,0.458,0.133,0.00261147636652895,15,"VDAC3","NK cells activated"
"896",2.06145834743309e-07,1.20988216647149,0.417,0.102,0.00288954616559696,15,"H2AFJ","NK cells activated"
"897",2.26234671682662e-07,1.06425169313379,0.292,0.055,0.00317113139297587,15,"MFSD1","NK cells activated"
"898",2.67021260967986e-07,2.0343952643069,0.958,0.856,0.00374283701498825,15,"OAZ1","NK cells activated"
"899",3.36086708601878e-07,1.8279721546099,0.375,0.099,0.00471092739447252,15,"KIF2A","NK cells activated"
"900",4.6412472953014e-07,2.50599700915419,0.625,0.267,0.00650563633382397,15,"RGS10","NK cells activated"
"901",6.76189083232694e-07,1.59845375927379,0.333,0.073,0.00947814237967267,15,"SPNS1","NK cells activated"
"902",9.23491765042851e-07,1.67987662986915,0.792,0.45,0.0129445840706056,15,"GPX4","NK cells activated"
"903",1.09259567659177e-06,1.91674775826324,0.458,0.154,0.0153149135987868,15,"GRAP2","NK cells activated"
"904",1.49073226953278e-06,1.07806319299252,0.875,0.743,0.020895594222041,15,"HMGB1","NK cells activated"
"905",1.56596133652901e-06,0.630160002571898,0.375,0.089,0.0219500800541271,15,"BEX4","NK cells activated"
"906",1.72338129808298e-06,0.451672369593822,0.292,0.056,0.0241566356552291,15,"MAVS","NK cells activated"
"907",1.98052576795153e-06,1.34091767513372,0.333,0.076,0.0277610296893766,15,"GLUL","NK cells activated"
"908",3.44304559668659e-06,1.51027221442774,0.333,0.087,0.0482611701287559,15,"RNF11","NK cells activated"
"909",0,1.88555845477609,1,0.678,0,9,"GNLY","NK cells resting"
"910",0,1.88203731643382,0.732,0.137,0,9,"SPON2","NK cells resting"
"911",0,1.8030237230732,0.832,0.102,0,9,"FCER1G","NK cells resting"
"912",0,1.74187309300254,0.916,0.304,0,9,"GZMB","NK cells resting"
"913",0,1.73833606129539,0.756,0.063,0,9,"KLRF1","NK cells resting"
"914",0,1.72615648394458,0.946,0.179,0,9,"TYROBP","NK cells resting"
"915",0,1.60753654208264,0.699,0.076,0,9,"TRDC","NK cells resting"
"916",0,1.56913273751361,0.9,0.268,0,9,"KLRB1","NK cells resting"
"917",0,1.35387303436172,0.678,0.125,0,9,"FCGR3A","NK cells resting"
"918",0,1.28214797738337,0.425,0.015,0,9,"IGFBP7","NK cells resting"
"919",0,1.24123311053931,0.331,0.018,0,9,"KLRC1","NK cells resting"
"920",4.93171131401357e-293,1.47642658824189,0.781,0.212,6.91277974885282e-289,9,"HOPX","NK cells resting"
"921",2.59637883075933e-292,1.56542552525134,0.845,0.274,3.63934420707535e-288,9,"PRF1","NK cells resting"
"922",1.29234783536188e-262,1.27204705105994,0.563,0.106,1.81148396082674e-258,9,"IL2RB","NK cells resting"
"923",3.12340203457907e-261,1.1345946819991,0.254,0.014,4.37807263186949e-257,9,"MYOM2","NK cells resting"
"924",1.38257060154302e-257,0.869239493791743,0.292,0.021,1.93794921218285e-253,9,"CHST2","NK cells resting"
"925",2.58842159194662e-257,1.2264710309112,0.83,0.25,3.62819054543157e-253,9,"KLRD1","NK cells resting"
"926",5.42370528714788e-257,1.30020608833423,0.997,0.692,7.60240770099518e-253,9,"NKG7","NK cells resting"
"927",5.00227230159728e-221,1.21087842606287,0.897,0.377,7.01168508514891e-217,9,"GZMA","NK cells resting"
"928",1.40217683285867e-217,1.3594798733614,0.778,0.262,1.965431266618e-213,9,"FGFBP2","NK cells resting"
"929",2.18470875853376e-217,1.2069299511,0.937,0.437,3.06230626683677e-213,9,"CST7","NK cells resting"
"930",5.67000298984057e-214,1.33056851750998,0.512,0.106,7.94764319085953e-210,9,"CLIC3","NK cells resting"
"931",1.75923785777966e-204,1.22898734759053,0.754,0.283,2.46592370524975e-200,9,"CD247","NK cells resting"
"932",1.06687885137186e-195,1.17371800192233,0.883,0.49,1.49544408596794e-191,9,"CD7","NK cells resting"
"933",3.5760040331733e-185,1.10287345477186,0.875,0.44,5.01248485329901e-181,9,"CTSW","NK cells resting"
"934",9.42152302454932e-170,0.957290422369198,0.368,0.062,1.32061488235108e-165,9,"TTC38","NK cells resting"
"935",1.31417126431947e-169,1.11800965951478,0.719,0.249,1.8420738611966e-165,9,"CMC1","NK cells resting"
"936",1.49778734164885e-161,1.03399826422763,0.659,0.234,2.0994485167892e-157,9,"EFHD2","NK cells resting"
"937",4.1943807969762e-161,0.989138124227137,0.903,0.621,5.87926356312153e-157,9,"IFITM2","NK cells resting"
"938",5.11313165349198e-159,0.943215875866114,0.903,0.539,7.16707663869971e-155,9,"SRGN","NK cells resting"
"939",4.65412673384559e-135,0.657477199844419,0.989,0.948,6.52368944283136e-131,9,"PFN1","NK cells resting"
"940",7.92757917029191e-135,1.1107865304184,0.586,0.203,1.11120877229982e-130,9,"CCL4","NK cells resting"
"941",1.03752714141581e-131,0.916801304969414,0.824,0.422,1.45430179412254e-127,9,"ID2","NK cells resting"
"942",1.22611165395063e-123,0.773005894072397,0.328,0.067,1.7186407053426e-119,9,"CD300A","NK cells resting"
"943",1.04927427300132e-121,0.911735391230453,0.491,0.155,1.47076774846595e-117,9,"MATK","NK cells resting"
